candidate_phrase,frequency,source,score,action_code,standard_form
apple computer inc.,6,NER,,1,apple_computer
p.m. edt,6,Gensim,746.0657596371882,2,
p.m. est,6,Gensim,839.3239795918366,2,
what happens,6,Gensim,19.96692559776672,2,
an outdoor,6,Gensim,12.601593320311004,3,
pacific gas,6,Gensim,36.05643835616439,1,pacific_gas_and_electric
or deny,6,Gensim,11.846151076546407,2,
"paine, webber",6,NER,,1,paine_webber
western style,6,Gensim,25.61624104640299,1,western_style
woodstock inc.,6,Gensim,124.3442932728647,1,woodstock_inc
island lighting,6,Gensim,323.83366141732284,1,long_island_lighting
b virus,6,Gensim,276.9486531986532,1,hepatitis_b_virus
catch up,6,Gensim,12.369915031205354,2,
mr. abrams,6,Gensim,11.4114525527192,1,mr_abrams
more stringent,6,Gensim,12.350412912912912,3,
bear stearns,6,Gensim,2030.9567901234568,1,bear_stearns
oil terminal,6,Gensim,29.300471992163143,1,oil_terminal
being built,6,Gensim,11.836349246321545,2,
jimmy carter,6,NER,,1,jimmy_carter
political science,6,Gensim,15.650984682713348,1,political_science
benefited from,6,Gensim,12.306066726511071,2,
very difficult,6,Gensim,10.769721767594108,3,
morgan guaranty trust co.,6,NER,,1,morgan_guaranty_trust
political stability,6,Gensim,18.460135779610614,1,political_stability
pont co.,6,Gensim,23.10985460420033,1,du_pont
bernard savaiko,6,NER,,1,bernard_savaiko
northwest airlines,6,Gensim,223.81972789115645,1,northwest_airlines
pope john,6,Gensim,136.63413621262458,1,pope_john_paul_ii
heritage foundation,6,Gensim,945.4454022988506,1,heritage_foundation
la madrid,6,Gensim,967.6911764705882,1,miguel_de_la_madrid
big chill,6,Gensim,90.78780353200882,1,big_chill
oil exporter,6,Gensim,39.76492627507856,1,oil_exporter
precisely what,6,Gensim,19.96692559776672,2,
largest ever,6,Gensim,13.277441485068604,3,
helping support,6,Gensim,25.80509803921569,2,
advisory panel,6,Gensim,163.2018849206349,1,advisory_panel
unemployment rate,6,Gensim,14.182292340187075,1,unemployment_rate
biotechnology companies,6,Gensim,31.115471912237567,1,biotechnology_companies
plaque products,6,Gensim,34.79799048122686,1,plaque_products
written off,6,Gensim,10.72408735332464,1,written_off
mr. clarke,6,Gensim,10.143513380194848,1,mr_clarke
writers guild,6,Gensim,507.73919753086415,1,writers_guild
mr. comeau,6,Gensim,10.143513380194848,1,mr_comeau
hollywood producers,6,Gensim,126.93479938271604,1,hollywood_producers
mr. craxi,6,Gensim,11.4114525527192,1,bettino_craxi
james w.,6,Gensim,76.16087962962963,1,james_w_fuller
perera international,6,Gensim,89.69874591057797,1,deak_perera
personal income,6,Gensim,14.74742268041237,1,personal_income
alto calif.,6,Gensim,566.2908777969019,1,palo_alto_california
pesticide ethylene,6,Gensim,1382.4159663865546,1,ethylene_dibromide
mr. dalfen,6,Gensim,13.041660060250516,1,mr_dalfen
ministry of finance,6,NER,,1,finance_ministry
minister mahathir,6,Gensim,108.8012566137566,1,mahathir_mohamad
alfred g. roth,6,NER,,1,alfred_g_roth
alfred g.,6,Gensim,1044.4920634920634,1,alfred_g_roth
barney harris,6,Gensim,1566.7380952380954,1,smith_barney_harris_upham
warner communications,6,Gensim,145.06834215167547,1,warner_communications
war zone,6,Gensim,32.96082949308756,1,war_zone
barry m.,6,Gensim,425.0839793281654,1,barry_m_wainstein
barry m. wainstein,6,NER,,1,barry_m_wainstein
wound up,6,Gensim,34.017266335814725,1,wound_up
basic industries,6,Gensim,24.34443211246763,1,basic_industries
million gallons,6,Gensim,10.021168372319687,3,
walked out,6,Gensim,22.9198885405782,1,walked_out
million bales,6,Gensim,13.361557829759583,3,
edison co.,6,Gensim,37.96618970690053,1,commonwealth_edison
mr. levy,6,Gensim,10.143513380194848,1,mr_levy
local stations,6,Gensim,16.924639917695472,1,local_stations
senate conferees,6,Gensim,41.55803966148793,1,senate_conferees
fell sharply,6,Gensim,15.385316810848725,3,
credit suisse-,6,NER,,1,credit_suisse
mr. sliker,6,Gensim,13.041660060250516,1,mr_sliker
target range,6,Gensim,68.54479166666667,1,target_range
crew members,6,Gensim,43.109931865828095,1,crew_members
saudi arabian,6,NER,,1,saudi_arabian
london brokerage,6,Gensim,12.737708091366628,1,london_brokerage_firm
criminal charges,6,Gensim,64.43693693693693,1,criminal_charges
taking place,6,Gensim,14.66198752228164,1,take_place
fda approval,6,Gensim,44.630358111774285,1,fda_approval
manufacturing plant,6,Gensim,18.24212685739632,1,manufacturing_plant
fcc action,6,Gensim,51.44074421513446,1,fcc_action
cultural revolution,6,Gensim,182.7861111111111,1,cultural_revolution
favorable terms,6,Gensim,66.66970618034448,1,favorable_terms
nancy reagan,6,NER,,1,nancy_reagan
current account,6,Gensim,13.012774877392818,1,current_account
scaled back,6,Gensim,126.34984639016898,1,scaled_back
farm exports,6,Gensim,42.05201942740287,1,farm_exports
surprised if,6,Gensim,10.093723156215486,2,
far east,6,NER,,1,far_east
customs service,6,Gensim,34.38701923076923,1,customs_service
daniel holland,6,NER,,1,daniel_holland
fairfield conn.,6,Gensim,2043.5714285714284,1,fairfield_connecticut
mr. walsh,6,Gensim,11.4114525527192,1,mr_walsh
face value,6,Gensim,16.760825267447785,1,face_value
mr. weddington,6,Gensim,13.041660060250516,1,mr_weddington
sen. cranston,6,Gensim,61.61329588014981,1,alan_cranston
strict liability,6,Gensim,419.6619897959183,1,strict_liability
dealt with,6,Gensim,12.887892201026284,2,
tax evasion,6,Gensim,63.39402697495183,1,tax_evasion
fell slightly,6,Gensim,13.462152209492636,3,
crack down,6,Gensim,70.37754010695187,1,crackdown
tell whether,6,Gensim,15.95688442698482,2,
central intelligence agency,6,NER,,1,central_intelligence_agency
cooperation pact,6,Gensim,53.93688524590164,1,cooperation_pact
cope with,6,Gensim,12.887892201026284,2,
robert m.,6,Gensim,68.31706810631229,1,robert_m_grant
corporate failure,6,Gensim,38.3467365967366,1,corporate_failure
first boston,6,NER,,1,credit_suisse_first_boston
test results,6,Gensim,17.64344701844702,1,test_results
financial statements,6,Gensim,25.154051987767584,1,financial_statements
term treasury,6,Gensim,11.278451940216646,3,
rouse woodstock,6,Gensim,4985.075757575758,1,rouse_woodstock
national convention,6,Gensim,14.922668722786648,1,national_convention
mr. roberts,6,Gensim,10.143513380194848,1,mr_roberts
royal dutch/shell group,6,NER,,1,royal_dutch_shell
counter trading,6,Gensim,14.864687810608114,1,counter_trading
salt lake city,6,NER,,1,salt_lake_city
lloyds bank,6,NER,,1,lloyds_bank
fidel castro,6,Gensim,2136.46103896104,1,fidel_castro
safety board,6,Gensim,13.131186143039592,1,national_transportation_safety_board
few minutes,6,Gensim,19.583060532111183,3,
cattle prices,6,Gensim,15.743851086228348,1,cattle_price
teen age,6,Gensim,240.5080409356725,1,teenager
taxi drivers,6,Gensim,962.03216374269,1,taxi_drivers
few hundred,6,Gensim,45.12618296529968,2,
mr. ruhe,6,Gensim,11.4114525527192,1,mr_ruhe
mr. ruiz,6,Gensim,13.041660060250516,1,ruiz_mateos
mr. rutsch,6,Gensim,13.041660060250516,1,mr_rutsch
tax raising,6,Gensim,10.392463438516694,1,tax_increase
salt lake,6,Gensim,642.607421875,1,salt_lake_city
street blues,6,Gensim,89.87025402895382,1,hill_street_blues
default judgment,6,Gensim,692.6631578947369,1,default_judgment
cooperation between,6,Gensim,11.880371199537809,3,
defense ministry,6,Gensim,10.823929993091424,1,defense_ministry
dr. engleman,6,Gensim,552.9663865546219,1,dr_engleman
soybeans soybean,6,Gensim,324.4723865877712,1,soybeans
dr. hammer,6,Gensim,193.53823529411764,1,armand_hammer
multibillion dollar,6,Gensim,46.82820950754341,1,multibillion_dollar
soviet expert,6,Gensim,20.13802178969274,1,soviet_expert
dual consciousness,6,Gensim,3738.8068181818185,1,dual_consciousness
soviet academy,6,Gensim,17.62076906598115,1,soviet_academy_of_sciences
southern california,6,Gensim,39.08469945355191,1,southern_california
south koreans,6,NER,,1,south_koreans
electronics show,6,Gensim,18.029207079839992,1,electronics_show
east beirut,6,NER,,1,east_beirut
simpson mazzoli,6,Gensim,7833.690476190476,1,simpson_mazzoli_act
electronics industry,6,Gensim,10.76161972982697,1,electronics_industry
south america,6,NER,,1,south_america
sino british,6,Gensim,27.939453125,1,sino_british_relations
sino japanese,6,Gensim,30.24034926470588,1,sino_japanese_relations
sir geoffrey,6,Gensim,594.9638336347197,1,geoffrey_howe
economic activity,6,Gensim,12.891932134320756,1,economic_activity
electronic parts,6,Gensim,48.38455882352941,1,electronic_parts
sir john,6,Gensim,24.213644392110687,1,sir_john_bremridge
sit down,6,Gensim,24.192279411764705,2,
economic austerity,6,Gensim,17.82120030332575,1,economic_austerity
electoral college,6,Gensim,402.7111383108935,1,electoral_college
skilled workers,6,Gensim,101.64195242508497,1,skilled_workers
smith barney,6,Gensim,758.0990783410139,1,smith_barney
economy grew,6,Gensim,25.293281057810574,3,
social democrats,6,Gensim,33.0071227929374,1,social_democratic_party
n roll,6,Gensim,2473.796992481203,1,rock_and_roll
editorial writer,6,Gensim,253.86959876543207,1,editorial_writer
douglas corp.,6,Gensim,28.67233115468409,1,mcdonnell_douglas
special interests,6,Gensim,26.723115659519166,1,special_interest
double standard,6,Gensim,37.7743972445465,1,double_standard
dining room,6,Gensim,410.7553058676654,1,dining_room
mrs. dole,6,Gensim,72.87153931339978,1,elizabeth_dole
senate passed,6,Gensim,23.153764954257564,2,
mrs. fonseca,6,Gensim,364.35769656699887,1,mrs_fonseca
experts believe,6,Gensim,21.140846880421517,2,
set aside,6,Gensim,42.96917852945018,1,set_aside
department stores,6,Gensim,21.155799897119344,1,department_store
mrs. king,6,Gensim,41.81153895031135,1,mrs_king
exactly what,6,Gensim,17.570894526034714,2,
developing nations,6,Gensim,25.394797777091696,1,developing_nations
loss narrowed,6,Gensim,98.5369871218928,3,
state farms,6,Gensim,28.921853023909986,1,state_farms
every possible,6,Gensim,10.504948914431674,2,
starting july,6,Gensim,42.12740076824584,3,
ethnic chinese,6,Gensim,29.054662663369832,1,ethnic_chinese
donor countries,6,Gensim,54.25709102902375,1,donor_countries
sharp criticism,6,Gensim,67.17333605553287,1,sharp_criticism
standard & poor's corp.,6,NER,,1,standard_and_poors
stamford conn.,6,Gensim,1192.0833333333333,1,stamford_connecticut
stainless steel,6,Gensim,270.1272577996716,1,stainless_steel
sharply lower,6,Gensim,18.44668087015026,3,
equity joint,6,Gensim,34.20114345114345,1,equity_joint_venture
dollar soared,6,Gensim,10.80650988635617,3,
kansas city,6,NER,,1,kansas_city
machine tool,6,Gensim,253.86959876543207,1,machine_tool
square miles,6,Gensim,80.48312133072406,1,square_miles
m. wainstein,6,Gensim,695.5919661733616,1,barry_m_wainstein
sports programming,6,Gensim,131.18620414673046,1,sports_programming
donald regan,6,NER,,1,donald_regan
chicago mercantile exchange,6,NER,,1,chicago_mercantile_exchange
ken johnson,6,NER,,1,ken_johnson
commerce department's,6,NER,,1,commerce_department
senate finance committee,6,NER,,1,senate_finance_committee
red cross,6,Gensim,121.8122917437986,1,red_cross
supreme soviet,6,NER,,1,supreme_soviet
free enterprise,6,Gensim,45.6015246015246,1,free_enterprise
mr. orr,6,Gensim,11.4114525527192,1,mr_orr
nervousness about,6,Gensim,13.419324577861165,2,
republican national,6,Gensim,12.932979559748428,1,republican_national_committee
frank pusateri,6,NER,,1,frank_pusateri
closed mixed,6,Gensim,58.150406504065046,3,
research center,6,Gensim,14.68751395027008,1,research_center
record levels,6,Gensim,17.066863782550055,1,record_levels
recombinant dna,6,Gensim,3225.6372549019607,1,recombinant_dna
transportation department,6,NER,,1,transportation_department
rio grande,6,NER,,1,rio_grande
mr. potter,6,Gensim,13.041660060250516,1,mr_potter
recession free,6,Gensim,20.83032605254828,1,recession_free
clean air,6,Gensim,28.324294077134983,1,clean_air_act
g.m.b h.,6,Gensim,1827.861111111111,3,
metal detectors,6,Gensim,721.5241228070175,1,metal_detectors
commercial desk,6,Gensim,129.84017363851618,1,commercial_desk
congressional district,6,Gensim,65.1643889879184,1,congressional_district
new delhi,6,NER,,1,new_delhi
gas pipeline,6,Gensim,119.64181818181818,1,gas_pipeline
report released,6,Gensim,16.614401858304298,2,
g.d. searle,6,Gensim,2384.1666666666665,1,gd_searle
civil liberties,6,Gensim,456.96527777777777,1,civil_liberties
relatively brisk,6,Gensim,162.55681818181816,3,
these guys,6,Gensim,28.26589347079038,2,
common denominator,6,Gensim,403.2046568627451,1,common_denominator
reiterated his,6,Gensim,15.15220595007829,2,
commonwealth edison,6,NER,,1,commonwealth_edison
fructose prices,6,Gensim,42.31159979423869,1,fructose_price
regains sovereignty,6,Gensim,1713.6197916666663,1,regains_sovereignty
communications inc.,6,Gensim,11.842313645034734,3,
combustion engineering,6,Gensim,796.6464891041163,1,combustion_engineering
regain sovereignty,6,Gensim,604.8069852941177,1,regain_sovereignty
means committee,6,Gensim,12.64955786236063,1,ways_and_means_committee
fund raising,6,Gensim,61.29191505216095,1,fundraising
treasury department,6,NER,,1,treasury_department
relatively small,6,Gensim,15.775556194859991,3,
cola co.,6,Gensim,31.266273876271026,1,coca_cola
competition among,6,Gensim,10.337606434788071,2,
vietnam war,6,NER,,1,vietnam_war
united nations,6,NER,,1,united_nations
coincided with,6,Gensim,15.035874234530665,2,
rep. simon,6,Gensim,160.338693957115,1,paul_simon
u.s. international trade commission,6,NER,,1,international_trade_commission
u.s. embassy,6,NER,,1,us_embassy
g. roth,6,Gensim,1424.307359307359,1,alfred_g_roth
gen. braswell,6,Gensim,528.1139646869984,1,gen_braswell
confusion over,6,Gensim,18.215867567268297,2,
mr. nash,6,Gensim,11.4114525527192,1,mr_nash
rated single,6,Gensim,136.9184352892218,3,
edb contaminated,6,Gensim,378.1781609195402,1,edb_contaminated
central maine,6,Gensim,38.4947934947935,1,central_maine_power
mr. lehrman,6,Gensim,11.4114525527192,1,mr_lehrman
general dynamics,6,Gensim,143.80026223776224,1,general_dynamics
central presbyterian,6,NER,,1,central_presbyterian_church
internal revenue service,6,NER,,1,internal_revenue_service
gulf of mexico,6,NER,,1,gulf_of_mexico
environmental protection agency,6,NER,,1,environmental_protection_agency
continental illinois national bank & trust co.,6,NER,,1,continental_illinois_bank
rights progress,6,Gensim,43.63594164456233,3,
rio grande,6,Gensim,5222.460317460317,1,rio_grande
consumer products,6,Gensim,11.236851092896174,1,consumer_products
michael jackson,6,NER,,1,michael_jackson
light power,6,Gensim,10.68299889603221,1,light_and_power
risk groups,6,Gensim,26.14550222504768,1,risk_groups
chemical bank,6,NER,,1,chemical_bank
robert dole,6,NER,,1,bob_dole
consumer electronics,6,Gensim,43.38277953586498,1,consumer_electronics
raptopoulos senior,6,Gensim,127.82245532245533,1,bette_raptopoulos
gen. dubicki,6,Gensim,462.0997191011236,1,gen_dubicki
rca corp.'s,6,NER,,1,rca
metalworkers union,6,Gensim,35.42366494401378,1,metalworkers_union
cbs news,6,NER,,1,cbs_news
lighting co.,6,Gensim,66.44083198707594,1,lighting_company
reading bates,6,Gensim,1209.6139705882354,1,reading_and_bates
george bush,6,NER,,1,george_bush
less expensive,6,Gensim,12.38761295180723,3,
centers such,6,Gensim,10.520400332544606,2,
labor department,6,NER,,1,labor_department
gen. westmoreland,6,Gensim,336.07252298263535,1,william_westmoreland
christine noyer,6,NER,,1,christine_noyer
convention delegates,6,Gensim,86.67413066385669,1,convention_delegates
electricite de france,5,NER,,1,electricite_de_france
european parliament,5,NER,,1,european_parliament
george parola,5,NER,,1,george_parola
mickey mouse,5,NER,,1,mickey_mouse
central asian,5,NER,,1,central_asian
stanley bell & co.,5,NER,,1,stanley_bell
ernest hollings,5,NER,,1,ernest_hollings
drexel burnham lambert inc.,5,NER,,1,drexel_burnham_lambert
charles percy,5,NER,,1,charles_percy
prudhoe bay,5,NER,,1,prudhoe_bay
du pont's,5,NER,,1,du_pont
buenos aires,5,NER,,1,buenos_aires
new mexico,5,NER,,1,new_mexico
johnson & johnson,5,NER,,1,johnson_and_johnson
south philadelphia,5,NER,,1,south_philadelphia
donald engen,5,NER,,1,donald_engen
don tierney,5,NER,,1,don_tierney
east asiatic,5,NER,,1,east_asiatic_company
general cinema,5,NER,,1,general_cinema
coca-cola co.,5,NER,,1,coca_cola
japan air lines,5,NER,,1,japan_air_lines
raul alfonsin,5,NER,,1,raul_alfonsin
abu dhabi,5,NER,,1,abu_dhabi
justice department,5,NER,,1,justice_department
du pont co.,5,NER,,1,du_pont
jalil ibrahim,5,NER,,1,jalil_ibrahim
jacques delors,5,NER,,1,jacques_delors
jackson & curtis inc.,5,NER,,1,jackson_curtis_inc
labor department,5,NER,,1,labor_department
mississippi p&l,5,NER,,1,mississippi_power_and_light
commonwealth edison co.,5,NER,,1,commonwealth_edison
paz estenssoro,5,NER,,1,victor_paz_estenssoro
bancorp hawaii,5,NER,,1,bancorp_hawaii
ted koppel,5,NER,,1,ted_koppel
people's daily,5,NER,,1,peoples_daily
international olympic committee,5,NER,,1,international_olympic_committee
international trade commission,5,NER,,1,international_trade_commission
union bank of switzerland,5,NER,,1,union_bank_of_switzerland
justice department's,5,NER,,1,justice_department
san antonio,5,NER,,1,san_antonio
national assembly,5,NER,,1,national_assembly
marine midland,5,NER,,1,marine_midland_bank
los angeles times,5,NER,,1,los_angeles_times
ministry of finance,5,NER,,1,finance_ministry
national council for u.s.-china trade,5,NER,,1,national_council_for_us_china_trade
national transportation safety board,5,NER,,1,national_transportation_safety_board
hongkong bank,5,NER,,1,hsbc
united kingdom,5,NER,,1,united_kingdom
bank bumiputra's,5,NER,,1,bank_bumiputra
bank of tokyo,5,NER,,1,bank_of_tokyo
continental illinois,5,NER,,1,continental_illinois_bank
federal deposit insurance corp.,5,NER,,1,federal_deposit_insurance_corporation
marine midland banks inc.,5,NER,,1,marine_midland_bank
european parliament,5,NER,,1,european_parliament
democratic party,5,NER,,1,democratic_party
defense ministry,5,NER,,1,defense_ministry
robert ellis,5,NER,,1,robert_ellis
bechtel group inc.,5,NER,,1,bechtel_group
asian wall street journal,5,NER,,1,asian_wall_street_journal
philip testa,5,NER,,1,philip_testa
big board,5,NER,,1,new_york_stock_exchange
phnom penh,5,NER,,1,phnom_penh
limited inc.,5,NER,,1,the_limited
new york cotton exchange,5,NER,,1,new_york_cotton_exchange
san francisco's,5,NER,,1,san_francisco
tunku razaleigh,5,NER,,1,tunku_razaleigh_hamzah
deak perera international,5,NER,,1,deak_perera
david nelson,5,NER,,1,david_nelson
north sea,5,NER,,1,north_sea
northern ireland,5,NER,,1,northern_ireland
mak foon,5,NER,,1,mak_foon
u.s. treasury,5,NER,,1,us_treasury
virginia trading,5,NER,,1,virginia_trading
mcdonnell douglas corp.,5,NER,,1,mcdonnell_douglas
ford motor co.,5,NER,,1,ford_motor_company
defense department,5,NER,,1,defense_department
long island lighting co.,5,NER,,1,long_island_lighting
andrei gromyko,5,NER,,1,andrei_gromyko
winter games,5,NER,,1,winter_olympics
winter games,5,NER,,1,winter_olympics
morgan stanley & co.,5,NER,,1,morgan_stanley
factor viii,5,NER,,1,factor_viii
wharton econometric forecasting associates,5,NER,,1,wharton_econometrics
western european,5,NER,,1,western_european
soviet,5,NER,,1,soviet_union
west texas,5,NER,,1,west_texas
u.s. customs,5,NER,,1,us_customs_service
manufacturers hanover,5,NER,,1,hanover_trust
leonid brezhnev,5,NER,,1,leonid_brezhnev
roman catholic church,5,NER,,1,roman_catholic_church
west bank,5,NER,,1,west_bank
people's daily,5,NER,,1,peoples_daily
olympic games,5,NER,,1,olympic_games
i.g. metall,5,NER,,1,ig_metall
miss close,5,NER,,1,miss_close
federal reserve,5,NER,,1,federal_reserve
lake placid,5,NER,,1,lake_placid
black & decker's,5,NER,,1,black_and_decker
ralph nader,5,NER,,1,ralph_nader
